LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
26.5,32.5,2024,93,25.12,27.25,35.62,18.29,0.0,27.66,1.66,0.83,3.17
27.5,27.5,2024,93,25.72,22.39,30.67,15.2,0.0,26.95,3.88,2.47,5.59
27.5,32.5,2024,93,25.15,25.23,33.69,16.92,0.0,30.77,2.68,1.68,4.03
28.5,27.5,2024,93,25.78,21.23,29.96,13.07,0.0,38.98,3.3,1.86,5.15
28.5,32.5,2024,93,24.85,23.26,31.94,16.26,0.0,36.62,3.89,2.6,4.81
29.5,27.5,2024,93,25.58,22.33,31.94,13.4,0.0,47.27,3.37,1.68,4.76
29.5,32.5,2024,93,24.57,21.98,28.51,16.75,0.0,60.37,4.34,3.37,5.11
30.5,27.5,2024,93,26.54,19.71,28.17,13.27,0.0,45.56,3.41,1.92,4.97
30.5,32.5,2024,93,24.76,22.37,31.06,16.11,0.0,62.18,3.35,1.3,5.42
31.5,27.5,2024,93,24.24,19.11,20.92,17.72,0.0,78.02,2.92,2.05,3.83
31.5,32.5,2024,93,23.43,19.58,19.69,19.39,0.0,92.62,4.92,3.72,5.56
23.5,27.5,2024,94,26.58,22.81,31.23,15.05,0.0,22.39,3.42,1.51,5.14
23.5,32.5,2024,94,26.76,28.36,36.19,20.24,0.0,28.89,2.07,1.44,2.85
24.5,27.5,2024,94,25.98,21.75,30.19,13.64,0.0,22.94,3.07,1.77,4.64
24.5,32.5,2024,94,26.7,27.53,35.64,19.66,0.0,24.55,1.56,1.15,2.39
25.5,27.5,2024,94,27.15,21.51,29.98,13.52,0.0,22.09,2.38,1.36,3.77
25.5,32.5,2024,94,26.24,28.04,36.36,20.15,0.0,24.14,1.19,0.35,2.77
26.5,27.5,2024,94,27.07,21.42,30.18,13.07,0.0,23.77,1.92,1.16,2.7
26.5,32.5,2024,94,25.72,27.18,35.47,18.26,0.0,27.01,1.5,0.53,2.9
27.5,27.5,2024,94,26.76,21.05,30.05,12.06,0.0,27.37,2.2,1.27,3.15
27.5,32.5,2024,94,25.46,25.35,34.01,16.62,0.0,27.75,2.05,1.01,3.74
28.5,27.5,2024,94,26.7,20.25,29.18,11.44,0.0,34.38,2.24,1.35,3.47
28.5,32.5,2024,94,25.58,23.23,32.5,14.94,0.0,31.34,2.83,1.65,4.29
29.5,27.5,2024,94,26.8,21.69,31.73,11.86,0.0,42.67,2.23,1.29,3.47
29.5,32.5,2024,94,25.37,21.56,28.43,15.3,0.0,54.62,3.36,2.6,4.42
30.5,27.5,2024,94,26.66,19.66,29.41,11.33,0.0,42.98,2.66,1.93,3.83
30.5,32.5,2024,94,25.3,22.16,31.28,15.6,0.0,57.1,2.42,0.57,4.31
31.5,27.5,2024,94,24.16,19.04,21.29,17.04,0.0,77.86,2.6,2.12,3.03
31.5,32.5,2024,94,23.79,19.64,20.06,19.18,0.0,91.7,3.26,2.74,3.88
23.5,27.5,2024,95,26.75,24.08,32.85,15.51,0.0,16.4,2.83,1.34,4.5
23.5,32.5,2024,95,25.5,28.54,36.43,20.83,0.0,24.87,1.88,1.36,2.66
24.5,27.5,2024,95,26.87,22.93,31.96,14.12,0.0,17.83,2.47,1.47,3.84
24.5,32.5,2024,95,26.76,28.06,36.13,20.84,0.0,20.82,1.53,0.84,3.53
25.5,27.5,2024,95,27.15,22.77,32.05,13.55,0.0,21.21,2.19,1.32,3.49
25.5,32.5,2024,95,26.53,28.74,36.9,21.2,0.0,19.99,1.33,0.26,3.53
26.5,27.5,2024,95,26.97,23.05,32.66,13.97,0.0,22.22,2.35,1.3,3.77
26.5,32.5,2024,95,25.93,27.67,35.94,20.14,0.0,21.91,1.73,0.95,3.0
27.5,27.5,2024,95,27.15,22.89,32.3,14.12,0.0,22.36,2.67,1.62,3.52
27.5,32.5,2024,95,25.08,26.03,34.41,17.59,0.0,24.51,2.45,1.33,3.87
28.5,27.5,2024,95,26.79,21.41,30.82,12.54,0.0,28.2,2.29,1.3,3.72
28.5,32.5,2024,95,25.64,24.14,33.66,15.94,0.0,26.88,2.52,0.5,4.01
29.5,27.5,2024,95,25.99,22.19,32.72,12.27,0.0,41.65,2.14,0.92,4.69
29.5,32.5,2024,95,26.28,22.04,29.08,16.11,0.0,43.79,3.09,2.17,4.08
30.5,27.5,2024,95,25.09,20.61,30.83,12.47,0.0,42.02,3.12,1.0,5.17
30.5,32.5,2024,95,25.94,22.11,31.93,14.43,0.0,45.11,2.31,1.17,4.61
31.5,27.5,2024,95,23.04,18.95,20.94,17.25,0.0,81.73,4.16,2.68,5.94
31.5,32.5,2024,95,24.17,19.77,20.28,19.25,0.0,86.83,2.45,0.64,3.93
23.5,27.5,2024,96,27.1,24.76,32.96,17.71,0.0,18.31,4.5,2.46,5.85
23.5,32.5,2024,96,26.94,28.71,36.69,20.16,0.0,28.45,1.68,0.34,2.83
24.5,27.5,2024,96,26.99,23.28,31.61,15.6,0.0,18.55,4.09,2.4,5.41
24.5,32.5,2024,96,26.99,28.13,36.41,20.2,0.0,22.22,1.69,0.92,4.5
25.5,27.5,2024,96,26.25,22.81,31.74,14.95,0.0,19.09,3.78,2.37,5.12
25.5,32.5,2024,96,26.17,28.64,37.22,20.87,0.0,20.17,1.77,0.38,4.76
26.5,27.5,2024,96,26.34,22.99,32.1,15.2,0.0,20.9,3.84,2.43,4.87
26.5,32.5,2024,96,25.73,27.27,36.11,18.85,0.0,18.76,2.59,0.52,4.3
27.5,27.5,2024,96,27.28,22.57,31.8,14.78,0.0,24.82,3.81,2.47,4.86
27.5,32.5,2024,96,26.38,25.26,33.83,17.7,0.0,18.33,3.57,1.66,4.43
28.5,27.5,2024,96,26.77,20.83,29.55,12.57,0.0,38.44,3.09,1.8,4.39
28.5,32.5,2024,96,26.33,22.53,31.86,15.31,0.0,25.19,3.71,2.38,4.89
29.5,27.5,2024,96,26.46,21.86,31.08,14.63,0.0,48.24,2.94,1.26,5.35
29.5,32.5,2024,96,26.09,20.84,27.66,15.02,0.0,48.49,3.37,2.33,5.34
30.5,27.5,2024,96,26.5,18.62,27.11,12.91,0.0,60.73,4.05,2.8,6.02
30.5,32.5,2024,96,25.51,20.65,30.68,13.63,0.0,58.29,2.43,0.59,5.77
31.5,27.5,2024,96,24.29,18.29,19.41,17.47,0.0,75.92,5.02,4.38,5.67
31.5,32.5,2024,96,23.29,18.96,19.55,18.38,0.0,85.59,4.21,3.07,6.1
23.5,27.5,2024,97,27.65,23.08,30.89,16.56,0.0,19.09,4.81,2.76,6.05
23.5,32.5,2024,97,26.23,28.03,35.99,21.0,0.0,18.75,5.25,3.68,6.61
24.5,27.5,2024,97,26.41,21.59,29.68,14.22,0.0,22.91,4.38,2.47,5.47
24.5,32.5,2024,97,25.98,26.47,35.09,19.74,0.0,15.72,5.29,4.68,6.42
25.5,27.5,2024,97,26.77,20.74,29.0,13.45,0.0,25.55,3.71,1.82,6.16
25.5,32.5,2024,97,26.41,25.56,34.5,18.77,0.0,17.18,5.04,3.84,6.87
26.5,27.5,2024,97,26.61,20.24,28.09,13.69,0.0,27.97,3.45,1.78,6.3
26.5,32.5,2024,97,26.97,24.07,32.85,17.67,0.0,20.14,4.94,3.7,7.21
27.5,27.5,2024,97,27.64,19.26,26.46,12.78,0.0,34.56,3.25,1.57,5.44
27.5,32.5,2024,97,27.74,21.21,29.16,14.77,0.0,26.33,4.82,3.13,7.0
28.5,27.5,2024,97,27.44,18.68,25.95,11.69,0.0,44.91,3.04,1.3,4.6
28.5,32.5,2024,97,27.6,18.71,26.69,11.52,0.0,40.26,4.14,2.47,6.12
29.5,27.5,2024,97,27.11,20.26,28.94,11.55,0.04,47.14,3.15,1.15,5.32
29.5,32.5,2024,97,26.56,18.57,24.25,13.72,0.0,61.59,3.8,2.45,5.0
30.5,27.5,2024,97,26.94,17.6,25.45,11.17,0.02,59.13,4.53,2.63,6.9
30.5,32.5,2024,97,25.61,19.01,27.77,11.99,0.02,60.56,2.88,1.19,5.88
31.5,27.5,2024,97,24.94,18.8,20.35,17.36,0.0,75.36,5.92,4.65,7.13
31.5,32.5,2024,97,23.99,19.28,19.66,18.64,0.0,78.8,4.81,3.74,6.09
23.5,27.5,2024,98,28.46,20.02,28.36,12.62,0.0,18.13,4.14,2.57,5.88
23.5,32.5,2024,98,27.11,23.92,31.11,17.13,0.0,20.06,4.87,3.29,6.64
24.5,27.5,2024,98,28.55,18.63,26.27,11.4,0.0,21.75,4.05,2.13,6.21
24.5,32.5,2024,98,27.5,22.41,30.51,15.65,0.0,20.52,4.76,3.1,6.38
25.5,27.5,2024,98,28.17,18.39,26.34,10.84,0.0,24.76,3.68,1.92,6.32
25.5,32.5,2024,98,27.88,21.58,29.29,14.66,0.0,24.13,4.8,3.15,6.67
26.5,27.5,2024,98,27.77,18.83,26.41,11.17,0.0,27.38,3.6,1.9,6.11
26.5,32.5,2024,98,27.62,20.12,27.98,12.77,0.0,29.57,4.19,1.99,6.65
27.5,27.5,2024,98,27.39,18.89,26.13,11.54,0.0,32.68,3.46,1.71,5.58
27.5,32.5,2024,98,27.56,17.84,25.29,10.38,0.0,37.18,4.4,2.66,6.77
28.5,27.5,2024,98,26.98,18.84,26.59,11.15,0.0,38.12,3.2,1.4,5.57
28.5,32.5,2024,98,27.0,17.04,24.6,9.56,0.01,45.59,3.9,2.09,5.96
29.5,27.5,2024,98,26.12,20.09,28.58,11.63,0.0,42.94,3.58,1.33,6.16
29.5,32.5,2024,98,25.85,18.48,23.75,13.49,0.04,60.96,3.47,2.42,4.21
30.5,27.5,2024,98,26.87,17.89,25.2,11.68,0.07,57.46,4.99,2.54,7.53
30.5,32.5,2024,98,24.53,19.36,27.11,12.5,0.1,57.92,2.62,1.56,4.25
31.5,27.5,2024,98,24.71,18.89,20.43,17.63,0.03,80.43,6.47,5.08,8.02
31.5,32.5,2024,98,22.37,19.2,19.45,18.92,0.13,81.57,4.28,3.18,5.63
23.5,27.5,2024,99,27.42,20.37,29.46,11.43,0.0,21.4,2.52,1.7,3.52
23.5,32.5,2024,99,28.24,22.92,30.59,14.7,0.0,22.6,2.98,2.05,3.87
24.5,27.5,2024,99,26.96,19.62,28.31,10.81,0.0,22.52,2.95,1.57,4.78
24.5,32.5,2024,99,27.85,22.13,30.39,13.95,0.0,22.83,2.72,1.64,3.7
25.5,27.5,2024,99,27.17,19.78,28.18,11.3,0.0,22.45,3.31,1.61,5.82
25.5,32.5,2024,99,27.54,21.73,29.93,13.43,0.0,24.46,2.94,1.33,4.49
26.5,27.5,2024,99,26.79,20.2,28.5,11.72,0.0,24.51,3.37,1.42,6.07
26.5,32.5,2024,99,27.31,21.03,29.47,12.58,0.0,26.66,2.64,1.3,4.45
27.5,27.5,2024,99,26.38,20.59,28.37,13.77,0.0,28.03,3.2,0.52,5.94
27.5,32.5,2024,99,27.5,19.2,27.71,10.03,0.0,31.93,2.66,1.45,5.0
28.5,27.5,2024,99,25.68,20.9,28.29,13.2,0.0,32.54,3.12,0.45,5.48
28.5,32.5,2024,99,26.88,18.47,26.61,9.96,0.0,36.04,2.4,1.26,4.16
29.5,27.5,2024,99,21.5,20.5,27.75,12.77,0.05,45.69,2.96,0.6,5.9
29.5,32.5,2024,99,25.02,19.43,25.65,13.49,0.05,55.81,2.37,1.27,3.38
30.5,27.5,2024,99,21.61,17.54,23.84,12.5,0.6,63.72,4.28,2.45,6.56
30.5,32.5,2024,99,20.78,18.51,24.08,12.54,1.04,61.06,2.39,0.27,4.79
31.5,27.5,2024,99,21.25,18.54,19.75,17.33,1.79,78.41,6.23,4.78,7.57
31.5,32.5,2024,99,13.86,19.43,19.89,18.94,2.78,70.91,4.09,0.67,6.2
23.5,27.5,2024,100,27.53,20.8,28.88,13.03,0.0,24.38,4.05,2.75,5.82
23.5,32.5,2024,100,27.86,24.5,32.49,16.48,0.0,21.41,3.65,1.74,6.67
24.5,27.5,2024,100,27.1,19.35,26.63,12.35,0.0,29.41,3.95,2.28,5.89
24.5,32.5,2024,100,27.54,23.4,31.46,15.66,0.0,20.72,3.78,1.71,6.75
25.5,27.5,2024,100,26.3,19.05,26.18,12.36,0.0,33.1,3.64,2.04,6.3
25.5,32.5,2024,100,26.49,22.52,30.88,14.61,0.0,23.22,3.54,1.49,6.29
26.5,27.5,2024,100,26.04,19.08,25.83,12.47,0.0,38.15,3.39,1.36,6.24
26.5,32.5,2024,100,26.17,21.23,28.95,13.6,0.0,27.13,3.37,1.25,6.43
27.5,27.5,2024,100,25.94,18.83,25.47,12.13,0.0,41.86,3.02,1.22,5.11
27.5,32.5,2024,100,26.09,18.82,25.79,12.2,0.0,35.06,3.67,1.53,6.78
28.5,27.5,2024,100,25.31,18.58,25.05,11.79,0.01,49.21,2.77,1.2,4.87
28.5,32.5,2024,100,25.84,17.95,24.3,11.96,0.0,41.73,3.63,1.57,6.37
29.5,27.5,2024,100,24.8,19.75,26.79,12.45,0.07,54.59,3.24,1.34,5.19
29.5,32.5,2024,100,24.44,18.93,23.44,14.38,0.01,56.72,3.4,1.85,4.57
30.5,27.5,2024,100,24.19,17.12,22.98,11.91,0.03,65.52,4.13,2.21,5.96
30.5,32.5,2024,100,21.96,18.25,24.26,12.21,0.17,59.48,3.76,0.96,6.05
31.5,27.5,2024,100,23.23,18.35,19.41,17.39,0.37,71.34,5.31,3.84,6.28
31.5,32.5,2024,100,21.84,18.34,19.19,17.78,1.12,78.87,6.33,3.7,7.75
23.5,27.5,2024,101,26.32,19.86,27.31,12.77,0.0,25.58,3.33,2.19,4.49
23.5,32.5,2024,101,27.44,23.14,30.09,16.28,0.0,23.65,3.38,2.14,4.24
24.5,27.5,2024,101,25.52,18.26,25.34,11.73,0.0,30.0,3.03,1.78,4.71
24.5,32.5,2024,101,27.58,22.01,29.45,14.45,0.0,23.21,2.88,1.83,3.77
25.5,27.5,2024,101,25.46,18.1,24.03,12.41,0.0,35.18,2.68,1.48,3.76
25.5,32.5,2024,101,25.04,21.87,29.21,13.77,0.0,25.82,3.0,1.91,4.18
26.5,27.5,2024,101,25.27,18.72,26.01,12.04,0.0,36.91,2.65,1.88,4.06
26.5,32.5,2024,101,25.97,20.75,28.33,12.75,0.0,29.46,2.76,1.53,4.33
27.5,27.5,2024,101,26.52,18.61,25.65,12.15,0.0,41.68,2.65,1.44,4.44
27.5,32.5,2024,101,26.95,18.19,25.1,11.25,0.0,37.09,2.79,1.19,4.55
28.5,27.5,2024,101,26.63,18.61,24.96,11.53,0.0,48.48,2.09,1.15,3.52
28.5,32.5,2024,101,27.21,17.47,25.02,10.69,0.0,46.39,2.27,1.04,3.42
29.5,27.5,2024,101,26.48,19.99,27.28,12.29,0.0,51.36,2.07,1.11,3.52
29.5,32.5,2024,101,26.72,18.47,23.34,13.26,0.0,62.09,2.34,1.5,3.68
30.5,27.5,2024,101,25.47,17.67,25.2,10.69,0.01,62.4,2.65,1.82,3.78
30.5,32.5,2024,101,25.64,18.65,25.85,11.89,0.19,64.28,2.57,0.95,4.22
31.5,27.5,2024,101,24.47,18.48,19.99,17.04,0.0,73.56,4.29,3.64,5.01
31.5,32.5,2024,101,24.48,19.18,19.78,17.93,0.88,78.25,5.56,3.91,7.3
23.5,27.5,2024,102,28.36,20.71,28.16,13.62,0.0,24.31,3.23,2.45,4.4
23.5,32.5,2024,102,28.07,24.06,31.84,16.23,0.0,25.11,3.05,1.87,4.4
24.5,27.5,2024,102,28.42,19.36,26.87,11.8,0.0,28.8,2.91,1.96,4.69
24.5,32.5,2024,102,27.95,23.35,31.37,16.51,0.0,24.25,2.99,2.21,3.74
25.5,27.5,2024,102,28.09,19.5,27.23,12.47,0.0,30.13,2.44,1.37,4.31
25.5,32.5,2024,102,27.58,23.04,30.77,15.59,0.0,25.95,2.56,1.23,3.93
26.5,27.5,2024,102,28.22,20.06,28.15,12.17,0.0,30.42,2.35,1.32,4.19
26.5,32.5,2024,102,27.33,21.88,29.7,13.94,0.0,29.7,2.57,1.73,4.15
27.5,27.5,2024,102,27.92,19.88,27.91,12.24,0.0,31.38,2.29,1.11,4.72
27.5,32.5,2024,102,27.67,20.03,28.45,11.6,0.0,37.49,2.4,1.34,3.85
28.5,27.5,2024,102,27.6,19.39,26.7,11.89,0.0,40.2,2.39,1.29,4.3
28.5,32.5,2024,102,27.18,18.56,25.96,11.49,0.0,48.25,2.89,1.33,4.47
29.5,27.5,2024,102,27.25,20.77,28.49,12.79,0.0,48.7,2.69,1.2,4.68
29.5,32.5,2024,102,26.67,19.64,25.07,14.62,0.0,59.84,2.9,1.45,4.32
30.5,27.5,2024,102,27.3,17.86,25.51,10.99,0.04,64.08,2.91,1.86,4.9
30.5,32.5,2024,102,26.44,19.77,27.53,13.42,0.0,63.5,2.14,0.26,4.1
31.5,27.5,2024,102,24.96,18.45,19.8,17.16,0.01,80.37,3.71,2.7,4.54
31.5,32.5,2024,102,24.62,19.04,19.34,18.6,0.0,81.5,3.26,1.86,4.29
23.5,27.5,2024,103,28.43,21.01,29.16,13.71,0.0,22.71,3.73,2.74,4.71
23.5,32.5,2024,103,27.56,24.63,31.88,16.72,0.0,24.36,4.11,2.13,5.7
24.5,27.5,2024,103,23.37,20.26,28.07,12.74,0.0,24.75,3.44,2.45,5.22
24.5,32.5,2024,103,27.68,24.0,31.74,15.95,0.0,23.58,4.35,3.23,5.49
25.5,27.5,2024,103,23.52,20.22,27.13,12.61,0.0,25.42,3.02,1.65,4.53
25.5,32.5,2024,103,23.72,23.95,32.52,15.18,0.0,24.74,4.11,2.44,5.69
26.5,27.5,2024,103,26.88,20.32,28.29,12.34,0.0,26.57,2.87,1.62,4.91
26.5,32.5,2024,103,24.62,23.13,31.85,15.15,0.0,26.8,3.94,2.67,5.66
27.5,27.5,2024,103,27.14,19.55,27.66,11.75,0.0,34.03,2.92,1.45,5.11
27.5,32.5,2024,103,26.79,21.06,29.68,13.12,0.0,32.49,3.84,2.61,5.61
28.5,27.5,2024,103,27.24,19.21,26.47,11.6,0.0,46.73,2.84,1.59,4.41
28.5,32.5,2024,103,27.4,18.83,26.35,11.96,0.0,43.54,4.18,2.48,5.69
29.5,27.5,2024,103,26.87,20.91,28.85,12.64,0.05,52.88,2.94,1.29,4.8
29.5,32.5,2024,103,26.47,19.36,25.46,13.61,0.01,61.95,3.77,2.22,4.92
30.5,27.5,2024,103,27.14,18.01,25.55,11.56,0.11,65.21,3.16,2.05,4.97
30.5,32.5,2024,103,26.55,19.73,27.66,13.95,0.08,64.39,2.65,0.5,4.87
31.5,27.5,2024,103,24.04,18.4,19.66,16.99,0.03,77.81,3.8,3.06,4.51
31.5,32.5,2024,103,24.39,19.11,19.22,19.04,0.04,84.8,3.51,1.75,5.21
23.5,27.5,2024,104,27.31,21.5,28.9,14.5,0.0,23.09,3.56,1.92,5.31
23.5,32.5,2024,104,28.24,25.03,32.54,18.96,0.0,22.57,4.66,2.24,6.32
24.5,27.5,2024,104,27.1,20.84,28.55,14.66,0.0,26.13,3.32,1.94,4.72
24.5,32.5,2024,104,25.78,23.98,30.45,17.48,0.0,22.05,4.72,2.49,6.27
25.5,27.5,2024,104,26.54,20.64,28.79,13.91,0.0,29.69,2.87,1.87,4.03
25.5,32.5,2024,104,27.1,24.09,32.76,16.84,0.0,22.8,4.39,2.77,5.75
26.5,27.5,2024,104,27.45,20.82,29.35,12.88,0.0,33.66,2.69,1.8,3.99
26.5,32.5,2024,104,28.16,23.13,32.12,14.54,0.0,26.56,4.64,3.47,6.22
27.5,27.5,2024,104,27.85,20.53,29.06,12.24,0.0,39.03,2.7,1.81,4.12
27.5,32.5,2024,104,28.16,20.46,28.92,12.32,0.0,34.74,5.29,3.24,7.35
28.5,27.5,2024,104,27.56,20.17,28.28,11.75,0.0,46.35,2.54,1.43,3.9
28.5,32.5,2024,104,27.7,18.4,25.76,11.45,0.01,51.2,5.05,2.65,6.81
29.5,27.5,2024,104,27.19,21.7,30.39,12.93,0.04,51.5,2.33,1.05,5.32
29.5,32.5,2024,104,26.72,19.77,25.51,14.89,0.11,64.64,4.03,3.05,4.73
30.5,27.5,2024,104,26.7,19.01,27.7,11.56,0.02,62.55,3.06,1.57,5.32
30.5,32.5,2024,104,24.97,20.26,28.1,14.04,0.49,66.92,2.83,1.34,4.95
31.5,27.5,2024,104,25.05,19.06,20.38,18.1,0.0,76.22,3.96,2.94,5.63
31.5,32.5,2024,104,22.93,19.03,19.17,18.9,0.26,89.68,4.03,2.01,5.16
23.5,27.5,2024,105,28.4,22.12,30.04,15.0,0.0,23.36,4.28,2.74,5.61
23.5,32.5,2024,105,28.47,25.71,33.22,18.47,0.0,26.96,4.91,3.17,6.68
24.5,27.5,2024,105,28.37,20.79,29.03,13.51,0.0,26.57,3.91,2.35,5.63
24.5,32.5,2024,105,28.4,24.91,32.9,16.65,0.0,27.34,5.14,3.52,6.63
25.5,27.5,2024,105,28.44,20.99,29.33,13.23,0.0,28.46,3.46,2.06,5.51
25.5,32.5,2024,105,27.83,24.97,33.48,15.86,0.0,27.92,5.02,2.91,6.8
26.5,27.5,2024,105,27.91,21.86,29.59,13.42,0.0,29.43,3.23,1.72,4.93
26.5,32.5,2024,105,27.53,24.09,32.38,15.79,0.0,30.67,5.03,3.39,6.6
27.5,27.5,2024,105,26.54,21.37,29.33,13.56,0.0,35.25,3.07,1.67,5.19
27.5,32.5,2024,105,27.09,21.48,29.63,12.94,0.0,39.13,5.56,4.08,7.48
28.5,27.5,2024,105,26.19,20.72,28.34,12.65,0.0,47.52,2.99,1.29,4.64
28.5,32.5,2024,105,27.21,19.59,27.51,12.19,0.05,52.17,5.02,2.85,6.71
29.5,27.5,2024,105,26.73,22.21,31.36,13.25,0.06,50.68,3.14,1.07,5.37
29.5,32.5,2024,105,26.41,20.54,26.37,15.27,0.13,65.35,3.94,2.8,4.72
30.5,27.5,2024,105,27.55,19.28,28.06,12.09,0.05,63.15,4.48,2.47,7.02
30.5,32.5,2024,105,24.05,20.87,29.67,14.52,0.49,67.55,2.94,1.12,5.98
31.5,27.5,2024,105,25.31,19.41,20.98,17.9,0.02,81.88,5.69,3.93,6.91
31.5,32.5,2024,105,22.51,19.06,19.7,18.74,0.26,90.56,3.83,2.87,5.08
23.5,27.5,2024,106,28.19,22.11,30.35,14.5,0.0,22.09,3.78,2.06,5.76
23.5,32.5,2024,106,28.37,25.7,32.86,19.37,0.0,26.65,4.65,3.01,6.7
24.5,27.5,2024,106,28.78,21.29,29.41,14.22,0.0,24.15,3.53,2.18,5.25
24.5,32.5,2024,106,28.02,24.63,31.78,18.53,0.0,25.98,4.59,2.37,6.4
25.5,27.5,2024,106,28.73,21.51,29.43,14.92,0.0,25.21,3.15,1.96,4.76
25.5,32.5,2024,106,27.98,24.58,32.43,17.25,0.0,27.08,4.27,1.55,6.52
26.5,27.5,2024,106,28.73,21.94,29.52,15.64,0.0,27.55,3.0,1.61,4.4
26.5,32.5,2024,106,27.79,23.17,31.1,15.47,0.0,32.14,4.48,2.36,6.59
27.5,27.5,2024,106,28.52,21.42,28.76,14.01,0.0,35.4,2.89,1.66,4.3
27.5,32.5,2024,106,27.99,20.3,27.98,12.72,0.0,40.05,5.11,2.78,8.0
28.5,27.5,2024,106,27.97,21.32,29.76,13.29,0.0,42.5,2.69,1.4,3.75
28.5,32.5,2024,106,27.55,18.67,25.46,11.72,0.0,50.57,4.79,2.39,7.74
29.5,27.5,2024,106,25.96,22.84,32.64,12.93,0.04,47.16,3.44,1.92,5.1
29.5,32.5,2024,106,26.89,20.04,25.69,14.71,0.03,62.43,3.91,2.28,5.09
30.5,27.5,2024,106,25.54,20.12,28.37,13.89,0.09,61.46,4.56,2.09,6.42
30.5,32.5,2024,106,26.57,20.56,28.3,14.03,0.27,63.2,2.91,1.06,5.21
31.5,27.5,2024,106,24.81,19.54,21.24,18.1,0.08,86.57,4.38,1.82,5.99
31.5,32.5,2024,106,25.38,19.72,20.05,19.16,0.15,90.38,3.72,2.99,4.54
23.5,27.5,2024,107,28.58,23.77,31.79,14.69,0.0,18.43,1.94,0.93,3.66
23.5,32.5,2024,107,28.79,26.2,34.27,17.36,0.0,21.84,2.26,1.14,3.93
24.5,27.5,2024,107,28.09,22.35,30.25,14.77,0.0,22.08,1.69,0.85,3.04
24.5,32.5,2024,107,28.66,25.52,33.85,16.04,0.0,22.48,1.83,1.05,3.4
25.5,27.5,2024,107,28.34,22.59,30.49,15.55,0.0,24.38,1.6,0.74,2.65
25.5,32.5,2024,107,27.58,25.48,33.7,15.51,0.0,26.2,1.61,0.7,2.82
26.5,27.5,2024,107,28.4,23.05,30.52,15.51,0.0,25.71,1.63,0.71,2.76
26.5,32.5,2024,107,27.6,24.88,33.33,15.62,0.0,28.52,2.32,0.92,3.51
27.5,27.5,2024,107,28.4,23.25,31.29,14.36,0.0,27.41,2.0,0.87,3.6
27.5,32.5,2024,107,28.07,22.84,31.67,13.81,0.0,30.62,2.65,1.49,3.99
28.5,27.5,2024,107,27.84,22.62,31.38,13.54,0.0,32.71,2.26,0.97,3.82
28.5,32.5,2024,107,27.44,21.52,30.34,12.13,0.0,38.0,1.96,0.89,3.67
29.5,27.5,2024,107,26.88,23.56,32.46,13.83,0.0,43.33,2.39,1.12,3.84
29.5,32.5,2024,107,27.05,22.08,28.94,14.54,0.0,51.85,1.52,0.15,3.45
30.5,27.5,2024,107,26.19,20.89,30.15,12.17,0.0,50.44,2.71,1.49,4.14
30.5,32.5,2024,107,26.65,21.93,30.69,13.92,0.01,59.71,2.59,0.88,4.02
31.5,27.5,2024,107,23.24,20.01,22.52,17.76,0.01,79.64,3.92,1.76,5.86
31.5,32.5,2024,107,24.02,20.14,20.78,19.86,0.01,84.96,3.43,1.99,4.67
23.5,27.5,2024,108,28.82,27.09,36.65,18.58,0.0,14.79,1.27,0.23,2.17
23.5,32.5,2024,108,28.39,28.57,36.8,18.83,0.0,23.84,1.61,0.13,3.65
24.5,27.5,2024,108,28.21,26.36,36.54,17.4,0.0,15.26,1.87,0.74,3.7
24.5,32.5,2024,108,28.43,28.65,36.82,18.94,0.0,21.63,1.51,0.61,3.62
25.5,27.5,2024,108,28.42,26.15,36.49,15.59,0.0,17.13,3.03,1.32,4.78
25.5,32.5,2024,108,27.96,28.84,36.91,18.53,0.0,22.68,1.49,0.35,3.64
26.5,27.5,2024,108,28.0,26.45,36.76,16.39,0.0,18.76,3.67,1.41,5.28
26.5,32.5,2024,108,27.86,27.51,35.8,17.69,0.0,22.06,1.54,0.27,3.27
27.5,27.5,2024,108,27.2,25.99,35.98,16.91,0.0,20.23,3.98,1.45,6.41
27.5,32.5,2024,108,28.3,26.14,34.16,17.25,0.0,17.71,2.05,0.79,4.24
28.5,27.5,2024,108,26.94,25.48,35.27,17.67,0.0,21.74,4.55,1.82,7.14
28.5,32.5,2024,108,27.92,25.59,34.48,17.99,0.0,19.66,2.08,0.47,5.08
29.5,27.5,2024,108,25.83,26.06,35.82,17.6,0.0,25.47,4.79,2.09,7.94
29.5,32.5,2024,108,26.82,24.91,31.32,20.07,0.0,38.68,2.52,0.58,4.42
30.5,27.5,2024,108,24.3,23.04,33.16,15.06,0.0,38.1,4.72,2.4,8.75
30.5,32.5,2024,108,27.03,26.23,35.62,16.55,0.0,36.85,3.73,2.03,5.71
31.5,27.5,2024,108,19.01,20.84,25.91,17.96,0.0,69.52,5.78,4.07,7.84
31.5,32.5,2024,108,24.9,23.01,25.61,20.83,0.0,70.84,3.66,1.93,5.21
23.5,27.5,2024,109,24.96,25.63,33.61,18.53,0.0,24.66,4.41,2.79,6.12
23.5,32.5,2024,109,27.23,30.51,39.53,21.62,0.0,19.21,2.54,0.83,6.08
